#CRTS ID,RA (J2000),Dec (J2000),UT Date,Mag,CSS images,SDSS,Others,Followed,Last,LC,FC,Classification
CSS160216:133106-093111,202.77419,-9.51979,20160216.46,18.71,1602160090724131084,no,13108,no,2016-07-06,13108,yes,"SN mag 21,0"
CSS120301:133156+235405,202.98299,23.90144,20120301.39,19.08,1203011230674219852,yes,21985,yes,2016-07-15,21985,yes,"SN SDSS mag 21,2"
CSS120514:133202+091304,203.00778,9.21784,20120514.25,18.95,1205141090724110667,yes,11066,no,2016-07-15,11066,yes,"AGN mag 20,6"
CSS150118:133209+344127,203.03721,34.69092,20150118.42,17.36,1501181350604111330,yes,11133,no,2016-07-14,11133,yes,"SN (spec) SDSS mag 18,4"
CSS130620:133213+262531,203.05596,26.42531,20130620.22,14.01,1306201260664112997,yes,11299,yes,2016-07-14,11299,yes,"Var SDSS mag 14,5"
CSS110212:133216+070113,203.06683,7.02025,20110212.48,19.28,1102121070724121825,yes,12182,yes,2016-07-15,12182,yes,"SN SDSS mag 21,2"
CSS150401:133230+462604,203.12333,46.43432,20150401.27,19.35,1504011460514114807,yes,11480,no,2016-07-10,11480,yes,"SN SDSS mag 20,2"
CSS140423:133240+090233,203.16696,9.04244,20140423.28,19.34,1404231090724108342,yes,10834,no,2016-07-15,10834,yes,"SN SDSS mag 22,0"
CSS110427:133245+472224,203.18846,47.3733,20110427.23,16.49,1104271460514137429,yes,13742,yes,2016-07-10,13742,yes,"Blazar SDSS mag 17,4 z=0,669"
CSS130318:133316+605531,203.31541,60.92514,20130318.41,18.56,1303181600384128987,yes,12898,no,2016-07-13,12898,yes,"SN (spec) SDSS mag 20,2"
CSS160213:133336+281008,203.39969,28.16902,20160213.5,19.71,1602131260664141720,yes,14172,no,2016-07-14,14172,yes,"SN SDSS mag 21,9"
CSS120618:133350+260807,203.45672,26.13527,20120618.24,18.61,1206181260664109870,yes,10987,no,2016-07-14,10987,yes,"SN z=0,073 SDSS mag 15,9"
CSS130302:133350+392228,203.45816,39.37439,20130302.51,19.42,1303021380594134765,yes,13476,no,2016-07-14,13476,yes,"Blazar SDSS mag 20,9"
CSS140102:133358+240714,203.49133,24.12063,20140102.48,18.2,1401021230674124157,yes,12415,no,2016-07-15,12415,yes,"SN (spec) SDSS mag 21,1"
CSS150518:133437-120251,203.65604,-12.04752,20150518.22,18.64,1505180120724135023,no,13502,no,2016-07-05,13502,yes,"SN (MLS150512) mag 20,5"
CSS160417:133446+135114,203.68962,13.85381,20160417.33,16.0,1604171120724134433,yes,13443,no,2016-07-04,13443,yes,SN (2016bln) NGC5221
CSS160204:133454+105905,203.72704,10.9846,20160204.5,17.04,1602041090724138309,yes,13830,no,2016-07-15,13830,yes,"SN (ASASSN-15ua) SDSS mag 19,6"
CSS120516:133455+233452,203.7278,23.58124,20120516.33,18.42,1205161230674115059,yes,11505,no,2016-07-15,11505,yes,SN SDSS mag >22
CSS110115:133506+182923,203.77373,18.4896,20110115.53,19.81,1101151180704125371,yes,12537,no,2016-07-15,12537,yes,SN SDSS mag 21
CSS120420:133548-212353,203.95145,-21.39814,20120420.31,17.62,1204200210694121488,no,12148,no,2016-06-06,12148,yes,"SN (LSQ12bri) mag 20,5"
CSS130507:133555+443305,203.98064,44.55134,20130507.35,17.79,1305071430544135024,yes,13502,no,2016-07-10,13502,yes,"HPM mag 17,8"
CSS090421:133609+340319,204.03938,34.05529,20090421.26,18.88,904211350614104753,yes,4753,yes,2016-07-14,4753,no,"SN 2009dw SDSS mag 19,8 gal"
CSS140103:133628+034030,204.11823,3.67509,20140103.53,14.39,1401031040734115569,yes,11556,no,2016-06-05,11556,yes,HPM GJ_518
CSS130401:133629+034031,204.11903,3.67533,20130401.32,14.39,1304011040734113603,yes,11360,no,2016-06-05,11360,yes,HPM GJ_518
CSS120225:133629+034032,204.12015,3.67566,20120225.51,14.37,1202251040734116583,yes,11658,no,2016-06-05,11658,yes,HPM GJ_518
CSS110412:133629+034033,204.12101,3.67593,20110412.27,14.42,1104121040734115429,yes,11542,no,2016-06-05,11542,yes,HPM
CSS100115:133629+034034,204.12231,3.67624,20100115.51,14.41,1001151040734114938,yes,11493,no,2016-06-05,11493,yes,"HPM mag 14,5 WD_GJ_518"
CSS080131:133630+034037,204.12434,3.67688,20080131.49,14.39,801311040734112057,yes,12057,no,2016-06-05,12057,no,HPM WD GJ 518
CSS130512:133634+002855,204.14194,0.4819,20130512.26,19.04,1305121010734109070,yes,10907,no,2016-06-05,10907,yes,"AGN SDSS mag 20,2"
CSS120420:133640-215116,204.1684,-21.85441,20120420.31,19.94,1204200210694112972,no,11297,yes,2016-06-06,11297,yes,"SN (LSQbpy) mag 16,5"
CSS150423:133652+383937,204.21621,38.66024,20150423.32,18.6,1504231380594131958,yes,13195,no,2016-07-14,13195,yes,"SN SDSS mag 22,3"
CSS110308:133656+215742,204.23166,21.96171,20110308.37,17.95,1103081210694128465,yes,12846,no,2016-07-15,12846,yes,"SN 2011av SDSS mag 19,6"
CSS080502:133656-114005,204.23398,-11.66813,20080502.31,19.39,805020120724141607,no,41607,yes,2016-07-05,41607,no,SN (MLS) mag >22 no PQ
CSS120123:133657-030204,204.2372,-3.03441,20120123.47,18.92,1201230040734148678,yes,14867,yes,2016-07-06,14867,yes,"SN SDSS mag 20,9"
CSS160506:133716+350056,204.31581,35.0156,20160506.26,15.68,1605061350614117502,yes,11750,no,2016-07-14,11750,yes,HPM LHS_356
CSS130619:133716+350057,204.31679,35.01583,20130619.25,15.67,1306191350614114230,yes,11423,no,2016-07-14,11423,yes,HPM LHS_356
CSS130316:133721+142945,204.33853,14.4957,20130316.44,19.9,1303161150714107103,yes,10710,no,2016-07-15,10710,yes,"AGN SDSS mag 21,3"
CSS110427:133817+395512,204.5699,39.92006,20110427.25,19.14,1104271400574107911,yes,10791,no,2016-07-14,10791,yes,"AGN SDSS mag 20,1"
CSS160226:133840+594405,204.66688,59.73473,20160226.52,18.86,1602261600384105213,yes,10521,no,2016-07-13,10521,yes,"Flare SDSS mag 20,5"
CSS100517:133852+320537,204.71544,32.09367,20100517.35,19.78,1005171320634115687,yes,11568,yes,2016-07-14,11568,yes,"AGN SDSS mag 20,8"
CSS150325:133857-131238,204.73543,-13.21052,20150325.38,18.9,1503250120724117438,no,11743,no,2016-07-05,11743,yes,AGN mag 20
CSS110329:133902-240114,204.75724,-24.02056,20110329.37,16.89,1103290230684131567,no,13156,no,2016-05-08,13156,yes,"Blazar mag 17,7"
CSS080429:133913+205604,204.80535,20.93448,20080429.28,19.34,804291210694115482,yes,15482,no,2016-07-15,15482,no,"SN SDSS 22,2 mag gal"
CSS160605:133930-122058,204.87472,-12.3495,20160605.21,18.56,1606050120724127473,no,12747,no,2016-07-05,12747,yes,SN mag 21
CSS110427:133941+484728,204.92152,48.79117,20110427.23,16.07,1104271490494115473,yes,11547,no,2016-07-10,11547,yes,CV SDSS_133941
CSS090417:133946-212719,204.94318,-21.4553,20090417.29,19.54,904170210694122994,no,22994,yes,2016-06-06,22994,no,"SN 2009du mag >21,5 no PQ"
CSS160207:133949+465809,204.95456,46.96929,20160207.45,15.09,1602071460524126217,yes,12621,no,2016-07-07,12621,yes,HPM LHS_2776
CSS110624:134016+080939,205.0666,8.16082,20110624.24,20.21,1106241070734138383,yes,13838,yes,2016-07-15,13838,yes,"Flare 22,1"
CSS130305:134023+295900,205.09585,29.98339,20130305.42,18.66,1303051290654126745,yes,12674,no,2016-07-14,12674,yes,"SN SDSS mag 21,6"
CSS150326:134023+282439,205.09651,28.4107,20150326.3,18.23,1503261290654104534,yes,10453,no,2016-07-14,10453,yes,"SN SDSS mag 21,4"
CSS110428:134038+202253,205.15888,20.38125,20110428.39,19.53,1104281210694109673,yes,10967,yes,2016-07-15,10967,yes,"AGN SDSS mag 20,9"
CSS120515:134044+193806,205.18145,19.63489,20120515.31,19.82,1205151180714144181,yes,14418,no,2016-07-15,14418,yes,SN SDSS mag >22
CSS100531:134052+151341,205.21693,15.22806,20100531.22,14.48,1005311150714116242,yes,11624,no,2016-07-15,11624,yes,"CV SDSS mag 18,0"
CSS150519:134110+300129,205.29018,30.02467,20150519.24,14.28,1505191290654130752,yes,13075,no,2016-07-14,13075,yes,HPM LHS_358
CSS130404:134110+300129,205.29119,30.0246,20130404.35,14.28,1304041290654130369,yes,13036,no,2016-07-14,13036,yes,HPM LHS_358
CSS080414:134142-162022,205.42575,-16.33939,20080414.31,18.82,804140150714109771,no,9771,yes,2016-06-05,9771,no,SN PQ/DSS mag ~21
CSS160207:134152+294717,205.46716,29.78796,20160207.53,19.02,1602071290654125053,yes,12505,no,2016-07-14,12505,yes,"SN SDSS mag 19,7"
CSS150410:134253+403202,205.72075,40.53385,20150410.33,17.81,1504101400574114565,yes,11456,no,2016-07-14,11456,yes,"Blazar SDSS mag 19,4"
CSS110610:134306+520843,205.77343,52.1454,20110610.22,18.92,1106101520474116185,yes,11618,no,2016-07-07,11618,yes,"CV (spec) SDSS mag 20,7"
CSS120224:134312+322634,205.80111,32.44271,20120224.51,19.57,1202241320634124271,yes,12427,no,2016-07-14,12427,yes,"SN SDSS mag 21,1"
CSS080506:134332+210640,205.88434,21.1112,20080506.27,19.25,805061210704218830,yes,18830,yes,2016-07-15,18830,no,"SN (P60) z=0,116 SDSS mag 17,0"
CSS160708:134337+400536,205.90492,40.09321,20160708.27,19.67,1607081400574107460,yes,10746,no,2016-07-14,10746,yes,"SN SDSS mag 21,5"
CSS140505:134340+384813,205.91811,38.80372,20140505.35,19.15,1405051380594130740,yes,13074,no,2016-07-14,13074,yes,"AGN SDSS mag 20,2"
CSS110527:134355+253253,205.97898,25.54803,20110527.32,19.47,1105271260674101879,yes,10187,yes,2016-07-14,10187,yes,"SN 2011es SDSS mag >21,5"
CSS130529:134409+660612,206.03608,66.10329,20130529.23,18.31,1305291660324120608,yes,12060,yes,2016-07-10,12060,yes,Blazar HB89_1342+663
CSS130307:134411+030344,206.04499,3.06229,20130307.37,18.92,1303071040744105050,yes,10505,no,2016-06-05,10505,yes,"SN (spec) SDSS mag 19,8"
CSS100317:134414-172343,206.06037,-17.3952,20100317.45,17.08,1003170180714135740,no,13574,yes,2016-06-06,13574,yes,Blazar CGRaBS_J1344-1723
CSS100414:134429-212926,206.11984,-21.4905,20100414.35,16.7,1004140210704122813,no,12281,yes,2016-06-06,12281,yes,"CV mag 18,5"
CSS100601:134447-091118,206.19706,-9.18844,20100601.23,19.0,1006010090734137695,no,13769,no,2016-07-05,13769,yes,CV CFHT mag 22
CSS160427:134449+210448,206.20238,21.08,20160427.25,17.33,1604271210704117810,yes,11781,no,2016-07-15,11781,yes,"SN SDSS mag 19,6"
CSS081229:134527-104353,206.36067,-10.73134,20081229.54,18.19,812290090734109439,no,9439,yes,2016-07-05,9439,no,SN DSS mag >21 (Ia_P60_phot) no
CSS120401:134533+445300,206.38785,44.88341,20120401.27,19.16,1204011430554143340,yes,14334,yes,2016-07-14,14334,yes,"Blazar SDSS mag 20,3"
CSS110305:134549+070631,206.45542,7.10863,20110305.46,16.29,1103051070734123798,yes,12379,yes,2016-07-15,12379,yes,"Blazar IVS_B1343+073 z=1,09"
CSS160307:134551+264747,206.46161,26.7963,20160307.46,16.47,1603071260674122066,yes,12206,no,2016-07-14,12206,yes,"SN (2016aqt) SDSS mag 17,5"
CSS120113:134558+323143,206.49131,32.52869,20120113.54,19.0,1201131320644119665,yes,11966,yes,2016-07-14,11966,yes,"SN SDSS mag 21,1"
CSS120522:134606+280154,206.52365,28.03176,20120522.3,19.83,1205221260674140369,yes,14036,yes,2016-07-14,14036,yes,"AGN SDSS mag 21,3"
CSS120618:134617+324600,206.56984,32.76675,20120618.27,19.67,1206181320644122933,yes,12293,yes,2016-07-14,12293,yes,"SN 2MASS_134616 z=0,137 SDSS mag 16,4"
CSS160205:134655+054243,206.728,5.71183,20160205.49,14.54,1602051070734101526,yes,10152,no,2016-07-15,10152,yes,HPM LHS_360
CSS150124:134701+092441,206.7548,9.41149,20150124.51,18.3,1501241090734115999,yes,11599,no,2016-07-15,11599,yes,"SN (spec) SDSS mag 21,0"
CSS140211:134702-044244,206.75681,-4.71229,20140211.47,18.99,1402110040744115179,yes,11517,no,2016-07-06,11517,yes,"AGN SDSS mag 19,8"
CSS130109:134705+070046,206.76928,7.01288,20130109.48,19.8,1301091070734127647,yes,12764,no,2016-07-15,12764,yes,"AGN SDSS mag 20,4"
CSS160402:134728+350454,206.86627,35.08176,20160402.43,19.13,1604021350614118034,yes,11803,no,2016-07-14,11803,yes,"AGN SDSS mag 19,9"
CSS100318:134734+333104,206.89327,33.51766,20100318.45,19.76,1003181320644139367,yes,13936,no,2016-07-14,13936,yes,"SN SDSS mag 22,8"
CSS160206:134744+443810,206.93141,44.63617,20160206.45,19.25,1602061430554132174,yes,13217,no,2016-07-14,13217,yes,"SN SDSS mag 21,0"
CSS130613:134800+301327,206.99987,30.22423,20130613.23,19.6,1306131290654132164,yes,13216,no,2016-07-14,13216,yes,"AGN SDSS mag 21,4"
CSS150418:134801+233449,207.00577,23.58022,20150418.34,15.31,1504181230684113949,yes,11394,no,2016-07-15,11394,yes,HPM GJ_1179B
CSS130305:134802+233449,207.0067,23.58014,20130305.52,15.31,1303051230684111017,yes,11101,no,2016-07-15,11101,yes,HPM GJ_1179B
CSS130611:134802+141457,207.00827,14.24925,20130611.28,19.2,1306111150724102925,yes,10292,no,2016-07-04,10292,yes,"SN SDSS mag 20,7"
CSS090226:134811+323700,207.04398,32.61679,20090226.38,18.95,902261320644130818,yes,30818,yes,2016-07-14,30818,no,"SN mag SDSS 20,8 gal"
CSS150220:134812+233651,207.04917,23.61403,20150220.45,13.55,1502201230684114159,yes,11415,no,2016-07-15,11415,yes,HPM LHS_362
CSS120618:134812+233650,207.05024,23.61391,20120618.27,13.44,1206181230684113341,yes,11334,no,2016-07-15,11334,yes,HPM LHS_362
CSS150320:134839+434108,207.16055,43.6856,20150320.48,18.88,1503201430554119781,yes,11978,no,2016-07-14,11978,yes,"SN SDSS mag 21,5"
CSS120526:134849-242555,207.20383,-24.43184,20120526.21,18.09,1205260230684118049,no,11804,yes,2016-05-08,11804,yes,Flare
CSS110512:134903-280359,207.26349,-28.06649,20110512.26,16.83,1105120260674103467,no,10346,no,2016-05-09,10346,yes,"SN 2011bf (CHASE) AM_1346-274 mag 15,6"
CSS100521:135046+192618,207.69078,19.43839,20100521.28,17.44,1005211180714134371,yes,13437,yes,2016-07-15,13437,yes,"SN 2010eo SDSS mag 19,0"
CSS100319:135047+273814,207.69637,27.63726,20100319.48,18.3,1003191260674132739,yes,13273,no,2016-07-14,13273,yes,"SN SDSS mag 21,1"
CSS110406:135058+261642,207.74081,26.27839,20110406.35,18.71,1104061260674111875,yes,11187,yes,2016-07-14,11187,yes,"SN SDSS mag 20,7"
CSS100506:135104+003119,207.76843,0.52197,20100506.29,19.21,1005061010744108108,yes,10810,yes,2016-06-05,10810,yes,"Blazar PKS_1348+007 z=2,09 SDSS mag 22,5"
CSS100320:135108+133407,207.78253,13.56852,20100320.44,19.36,1003201120734136417,yes,13641,no,2016-07-04,13641,yes,"SN SDSS mag 21,9"
CSS090130:135122+140838,207.84049,14.14377,20090130.48,16.5,901301150724101062,yes,1062,yes,2016-07-04,1062,no,"SN 2009T SDSS photz=0,025 mag 18,5"
CSS110405:135131+024134,207.87729,2.69285,20110405.44,19.17,1104051010744147055,yes,14705,no,2016-06-05,14705,yes,"AGN SDSS mag 19,8"
CSS090526:135143+090653,207.93042,9.11479,20090526.24,19.07,905261090744109768,yes,9768,yes,2016-07-15,9768,no,"SN (p60) z=0,065 SDSS 21,3 gal"
CSS140402:135154+523528,207.97308,52.591,20140402.32,17.03,1404021520474126445,yes,12644,no,2016-07-07,12644,yes,"SN (PS1-14un) SDSS mag 18,0"
CSS120401:135211+462820,208.04389,46.47226,20120401.27,17.82,1204011460524120859,yes,12085,no,2016-07-07,12085,yes,"SN SDSS mag 21,7"
CSS160429:135218-041201,208.0731,-4.20019,20160429.22,19.43,1604290040744122717,yes,12271,no,2016-07-06,12271,yes,"SN SDSS mag 22,5"
CSS090705:135219+280917,208.07909,28.15477,20090705.18,17.98,907051260684133796,yes,33796,yes,2016-07-14,33796,yes,"CV SDSS mag 19,9"
CSS160405:135249+664857,208.20533,66.81594,20160405.25,13.89,1604051660324123180,yes,12318,no,2016-07-10,12318,yes,HPM LHS_2819
CSS130410:135256+123859,208.2317,12.64968,20130410.39,19.01,1304101120734121399,yes,12139,yes,2016-07-04,12139,yes,"Flare SDSS mag 23,3"
CSS100409:135312+002031,208.29981,0.34185,20100409.31,19.21,1004091010754106753,yes,10675,yes,2016-07-06,10675,yes,"SN SDSS mag 22,2"
CSS080218:135314+211941,208.30725,21.328,20080218.45,19.75,802181210714120650,yes,20650,no,2016-06-03,20650,no,Ast No SDSS match
CSS140327:135319+064749,208.32997,6.7969,20140327.39,19.89,1403271070744118228,yes,11822,no,2016-07-15,11822,yes,"AGN SDSS mag 20,4"
CSS100405:135336-022043,208.40003,-2.3453,20100405.38,18.13,1004050010754107909,yes,10790,yes,2016-07-06,10790,yes,"Var SDSS mag 21,1"
CSS130606:135341+404407,208.4215,40.7353,20130606.29,19.45,1306061400584118076,yes,11807,no,2016-07-14,11807,yes,"SN SDSS mag 21,4"
CSS150209:135346+352954,208.44127,35.49846,20150209.44,18.78,1502091350624122194,yes,12219,no,2016-07-14,12219,yes,"SN (spec) SDSS mag 21,2"
CSS080507:135406+254224,208.52565,25.70663,20080507.27,18.3,805071260684103913,yes,3913,no,2016-07-14,3913,no,"Blazar SDSS mag 20,3"
CSS120610:135419+273603,208.57848,27.60082,20120610.21,15.7,1206101260684134497,yes,13449,no,2016-07-14,13449,yes,CV SDSS mag >22
CSS160614:135420+590122,208.58468,59.02286,20160614.23,13.13,1606141570424135964,yes,13596,no,2016-07-13,13596,yes,HPM LHS_2824
CSS090319:135421+284015,208.58849,28.67092,20090319.35,20.12,903191290664108004,yes,8004,yes,2016-07-14,8004,no,"AGN SDSS mag 22,1"
CSS110527:135427+305803,208.61269,30.96741,20110527.33,19.13,1105271290664147324,yes,14732,no,2016-07-14,14732,yes,"SN SDSS mag 20,4"
CSS110609:135501+413655,208.7543,41.61521,20110609.23,19.83,1106091400584128136,yes,12813,no,2016-07-14,12813,yes,"SN SDSS mag 21,3"
CSS110628:135506+123955,208.77557,12.66524,20110628.22,19.18,1106281120744122021,yes,12202,no,2016-07-04,12202,yes,"AGN SDSS mag 22,4"
CSS090615:135514+013319,208.80767,1.55516,20090615.23,19.77,906151010754125930,yes,25930,yes,2016-07-06,25930,yes,"SN SDSS mag 17,8"
CSS110424:135532-023001,208.8814,-2.50014,20110424.29,18.9,1104240010754104018,yes,10401,no,2016-07-06,10401,yes,"SN 2011cn SDSS mag 20,4"
CSS140326:135541+282503,208.91933,28.41749,20140326.3,20.16,1403261290664103484,yes,10348,no,2016-07-14,10348,yes,"AGN SDSS mag 19,9"
CSS110309:135547+211127,208.94764,21.19074,20110309.38,18.79,1103091210714125129,yes,12512,yes,2016-06-03,12512,yes,"SN 2011aw SDSS mag 21,5"
CSS100215:135556+245052,208.98517,24.84764,20100215.46,20.38,1002151230694138151,yes,13815,yes,2016-07-15,13815,yes,"Blazar SDSS mag 21,5"
CSS130608:135602-234456,209.00744,-23.74877,20130608.21,18.56,1306080230694132538,no,13253,no,2016-05-09,13253,yes,"CV (LSQ13anm) mag 21,5"
CSS110425:135607+231520,209.02851,23.25562,20110425.22,19.09,1104251230694109750,yes,10975,yes,2016-07-15,10975,yes,"SN SDSS mag 22,7"
CSS160208:135632+203038,209.13143,20.51055,20160208.45,18.42,1602081210714111647,yes,11164,no,2016-06-03,11164,yes,"SN SDSS mag 20,8"
CSS120620:135635+044652,209.14702,4.78119,20120620.24,17.5,1206201040754130670,yes,13067,yes,2016-07-06,13067,yes,"SN SDSS mag 19,2"
CSS130529:135642+613025,209.17679,61.50702,20130529.25,18.97,1305291600394135487,yes,13548,no,2016-07-13,13548,yes,"CV SDSS mag 21,4"
CSS110408:135651+340756,209.2127,34.13218,20110408.35,19.71,1104081350624104202,yes,10420,no,2016-07-14,10420,yes,"AGN SDSS mag 21,7"
CSS160528:135707-141429,209.27737,-14.2413,20160528.26,16.01,1605280150734147409,no,14740,no,2016-06-02,14740,yes,Flare mag >21
CSS160608:135716+042432,209.31685,4.40888,20160608.17,19.09,1606081040754126106,yes,12610,no,2016-07-06,12610,yes,"SN SDSS mag 22,5"
CSS110208:135717-093238,209.3201,-9.54402,20110208.45,16.25,1102080090744133918,yes,13391,yes,2016-07-05,13391,yes,"SN (MLS) SDSS mag 22,0"
CSS150313:135721-045019,209.3362,-4.83855,20150313.42,18.28,1503130040754113282,yes,11328,no,2016-07-06,11328,yes,"SN SDSS mag 19,1"
CSS090303:135819+201051,209.58073,20.18087,20090303.4,18.91,903031210714107442,yes,7442,yes,2016-06-03,7442,no,"SN 2009dh SDSS mag 21,3 gal"
CSS090324:135835+311252,209.64478,31.21454,20090324.31,19.07,903241320654103495,yes,3495,yes,2016-07-12,3495,no,"SN 2009dj SDSS mag 22,3 gal"
CSS120317:135856+120822,209.73541,12.13939,20120317.35,19.95,1203171120744115873,yes,11587,no,2016-07-04,11587,yes,"AGN SDSS mag 20,6"
CSS140606:135859+282046,209.74656,28.34609,20140606.36,19.45,1406061290664101908,yes,10190,no,2016-07-14,10190,yes,"AGN SDSS mag 19,7"
CSS140506:135859-033333,209.74759,-3.55918,20140506.21,18.45,1405060040754131386,no,13138,no,2016-07-06,13138,yes,SN mag 21
CSS160514:135905+173803,209.76875,17.63429,20160514.34,18.86,1605141180724109433,yes,10943,no,2016-06-03,10943,yes,"AGN SDSS mag 19,5"
CSS110402:135906+554432,209.77425,55.7423,20110402.34,17.14,1104021550454132704,yes,13270,yes,2016-07-07,13270,yes,"Blazar GB6_B1357+5559 SDSS mag 20,0"
CSS120421:135954+263914,209.97516,26.65394,20120421.39,20.03,1204211260684121808,yes,12180,yes,2016-07-14,12180,yes,SN SDSS mag >22
CSS100415:140000+143633,209.99835,14.60921,20100415.41,18.63,1004151150734108242,yes,10824,no,2016-07-04,10824,yes,"Blazar SDSS mag 20,4"
CSS090513:140015+201730,210.06218,20.29163,20090513.29,18.98,905131210714108153,yes,8153,yes,2016-06-03,8153,no,"SN 2009fn SDSS mag 21,8 gal"
CSS120401:140026+473955,210.10755,47.66534,20120401.27,14.45,1204011460534140759,yes,14075,no,2016-07-07,14075,yes,HPM LHS_2839
CSS150401:140033+474144,210.13784,47.69551,20150401.3,12.52,1504011460534132127,yes,13212,no,2016-07-07,13212,yes,HPM LHS_2840
CSS150321:140101+005957,210.25375,0.9993,20150321.4,17.94,1503211010754116328,yes,11632,no,2016-07-06,11632,yes,"SN SDSS mag 19,1"
CSS160207:140112+454505,210.29793,45.7515,20160207.45,18.72,1602071460534108796,yes,10879,no,2016-07-07,10879,yes,HPM LSPM_J1401+4545
CSS110525:140118-112359,210.3259,-11.39986,20110525.28,18.5,1105250120744147105,yes,14710,no,2016-07-05,14710,yes,"SN SDSS mag 20,1"
CSS160427:140120+203240,210.33396,20.54432,20160427.25,20.11,1604271210714110765,yes,11076,no,2016-06-03,11076,yes,"AGN SDSS mag 21,3"
CSS111225:140122+161705,210.33996,16.28465,20111225.5,18.03,1112251150734136050,yes,13605,yes,2016-07-04,13605,yes,"SN SDSS mag 19,4"
